CIE;DESCRIPCION
X001;EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, INSTITUCION RESIDENCIAL
X002;EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X003;EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, AREAS DE DEPORTE Y ATLETISMO
X004;EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, CALLES Y CARRETERAS
X005;EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, COMERCIO Y AREA DE SERVICIOS
X006;EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X007;EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, GRANJA
X008;EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, OTRO LUGAR ESPECIFICADO
X009;EXPOSICION A FUEGO NO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, LUGAR NO ESPECIFICADO
X01;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION
X010;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, VIVIENDA
X011;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, INSTITUCION RESIDENCIAL
X012;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X013;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, AREAS DE DEPORTE Y ATLETISMO
X014;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, CALLES Y CARRETERAS
X015;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, COMERCIO Y AREA DE SERVICIOS
X016;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X017;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, GRANJA
X018;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, OTRO LUGAR ESPECIFICADO
X019;EXPOSICION A FUEGO NO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, LUGAR NO ESPECIFICADO
X02;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION
X020;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, VIVIENDA
X021;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, INSTITUCION RESIDENCIAL
X022;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X023;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, AREAS DE DEPORTE Y ATLETISMO
X024;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, CALLES Y CARRETERAS
X025;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, COMERCIO Y AREA DE SERVICIOS
X026;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X027;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, GRANJA
X028;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, OTRO LUGAR ESPECIFICADO
X029;EXPOSICION A FUEGO CONTROLADO EN EDIFICIO U OTRA CONSTRUCCION, LUGAR NO ESPECIFICADO
X03;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION
X030;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, VIVIENDA
X031;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, INSTITUCION RESIDENCIAL
X032;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X033;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, AREAS DE DEPORTE Y ATLETISMO
X034;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, CALLES Y CARRETERAS
X035;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, COMERCIO Y AREA DE SERVICIOS
X036;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X037;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, GRANJA
X038;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, OTRO LUGAR ESPECIFICADO
X039;EXPOSICION A FUEGO CONTROLADO EN LUGAR QUE NO ES EDIFICIO U OTRA CONSTRUCCION, LUGAR NO ESPECIFICADO
X04;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE
X040;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, VIVIENDA
X041;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, INSTITUCION RESIDENCIAL
X042;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X043;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, AREAS DE DEPORTE Y ATLETISMO
X044;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, CALLES Y CARRETERAS
X045;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, COMERCIO Y AREA DE SERVICIOS
X046;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X047;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, GRANJA
X048;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, OTRO LUGAR ESPECIFICADO
X049;EXPOSICION A IGNICION DE MATERIAL ALTAMENTE INFLAMABLE, LUGAR NO ESPECIFICADO
X05;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR
X050;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, VIVIENDA
X051;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, INSTITUCION RESIDENCIAL
X052;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X053;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, AREAS DE DEPORTE Y ATLETISMO
X054;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, CALLES Y CARRETERAS
X055;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, COMERCIO Y AREA DE SERVICIOS
X056;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X057;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, GRANJA
X058;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, OTRO LUGAR ESPECIFICADO
X059;EXPOSICION A IGNICION O FUSION DE ROPAS DE DORMIR, LUGAR NO ESPECIFICADO
X06;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS
X060;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, VIVIENDA
X061;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, INSTITUCION RESIDENCIAL
X062;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X063;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, AREAS DE DEPORTE Y ATLETISMO
X064;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, CALLES Y CARRETERAS
X065;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, COMERCIO Y AREA DE SERVICIOS
X066;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X067;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, GRANJA
X068;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, OTRO LUGAR ESPECIFICADO
X069;EXPOSICION A IGNICION O FUSION DE OTRAS ROPAS Y ACCESORIOS, LUGAR NO ESPECIFICADO
X08;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS
X080;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, VIVIENDA
X081;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, INSTITUCION RESIDENCIAL
X082;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X083;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, AREAS DE DEPORTE Y ATLETISMO
X084;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, CALLES Y CARRETERAS
X085;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, COMERCIO Y AREA DE SERVICIOS
X086;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X087;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, GRANJA
X088;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, OTRO LUGAR ESPECIFICADO
X089;EXPOSICION A OTROS HUMOS, FUEGOS O LLAMAS ESPECIFICADOS, LUGAR NO ESPECIFICADO
X09;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS
X090;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, VIVIENDA
X091;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, INSTITUCION RESIDENCIAL
X092;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X093;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, AREAS DE DEPORTE Y ATLETISMO
X094;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, CALLES Y CARRETERAS
X095;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, COMERCIO Y AREA DE SERVICIOS
X096;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X097;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, GRANJA
X098;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, OTRO LUGAR ESPECIFICADO
X099;EXPOSICION A HUMOS, FUEGOS O LLAMAS NO ESPECIFICADOS, LUGAR NO ESPECIFICADO
X10;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES
X100;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, VIVIENDA
X101;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, INSTITUCION RESIDENCIAL
X102;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X103;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, AREAS DE DEPORTE Y ATLETISMO
X104;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, CALLES Y CARRETERAS
X105;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, COMERCIO Y AREA DE SERVICIOS
X106;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X107;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, GRANJA
X108;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, OTRO LUGAR ESPECIFICADO
X109;CONTACTO CON BEBIDAS, ALIMENTOS, GRASAS Y ACEITES PARA COCINAR, CALIENTES, LUGAR NO ESPECIFICADO
X11;CONTACTO CON AGUA CALIENTE CORRIENTE
X110;CONTACTO CON AGUA CALIENTE CORRIENTE, VIVIENDA
X111;CONTACTO CON AGUA CALIENTE CORRIENTE, INSTITUCION RESIDENCIAL
X112;CONTACTO CON AGUA CALIENTE CORRIENTE, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X113;CONTACTO CON AGUA CALIENTE CORRIENTE, AREAS DE DEPORTE Y ATLETISMO
X114;CONTACTO CON AGUA CALIENTE CORRIENTE, CALLES Y CARRETERAS
X115;CONTACTO CON AGUA CALIENTE CORRIENTE, COMERCIO Y AREA DE SERVICIOS
X116;CONTACTO CON AGUA CALIENTE CORRIENTE, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X117;CONTACTO CON AGUA CALIENTE CORRIENTE, GRANJA
X118;CONTACTO CON AGUA CALIENTE CORRIENTE, OTRO LUGAR ESPECIFICADO
X119;CONTACTO CON AGUA CALIENTE CORRIENTE, LUGAR NO ESPECIFICADO
X12;CONTACTO CON OTROS LIQUIDOS CALIENTES
X120;CONTACTO CON OTROS LIQUIDOS CALIENTES, VIVIENDA
X121;CONTACTO CON OTROS LIQUIDOS CALIENTES, INSTITUCION RESIDENCIAL
X122;CONTACTO CON OTROS LIQUIDOS CALIENTES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X123;CONTACTO CON OTROS LIQUIDOS CALIENTES, AREAS DE DEPORTE Y ATLETISMO
X124;CONTACTO CON OTROS LIQUIDOS CALIENTES, CALLES Y CARRETERAS
X125;CONTACTO CON OTROS LIQUIDOS CALIENTES, COMERCIO Y AREA DE SERVICIOS
X126;CONTACTO CON OTROS LIQUIDOS CALIENTES, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X127;CONTACTO CON OTROS LIQUIDOS CALIENTES, GRANJA
X128;CONTACTO CON OTROS LIQUIDOS CALIENTES, OTRO LUGAR ESPECIFICADO
X129;CONTACTO CON OTROS LIQUIDOS CALIENTES, LUGAR NO ESPECIFICADO
X13;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES
X130;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, VIVIENDA
X131;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, INSTITUCION RESIDENCIAL
X132;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X133;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, AREAS DE DEPORTE Y ATLETISMO
X134;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, CALLES Y CARRETERAS
X135;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, COMERCIO Y AREA DE SERVICIOS
X136;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X137;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, GRANJA
X138;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, OTRO LUGAR ESPECIFICADO
X139;CONTACTO CON VAPOR DE AGUA Y OTROS VAPORES CALIENTES, LUGAR NO ESPECIFICADO
X14;CONTACTO CON AIRE Y GASES CALIENTES
X140;CONTACTO CON AIRE Y GASES CALIENTES, VIVIENDA
X141;CONTACTO CON AIRE Y GASES CALIENTES, INSTITUCION RESIDENCIAL
X142;CONTACTO CON AIRE Y GASES CALIENTES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X143;CONTACTO CON AIRE Y GASES CALIENTES, AREAS DE DEPORTE Y ATLETISMO
X144;CONTACTO CON AIRE Y GASES CALIENTES, CALLES Y CARRETERAS
X145;CONTACTO CON AIRE Y GASES CALIENTES, COMERCIO Y AREA DE SERVICIOS
X146;CONTACTO CON AIRE Y GASES CALIENTES, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X147;CONTACTO CON AIRE Y GASES CALIENTES, GRANJA
X148;CONTACTO CON AIRE Y GASES CALIENTES, OTRO LUGAR ESPECIFICADO
X149;CONTACTO CON AIRE Y GASES CALIENTES, LUGAR NO ESPECIFICADO
X15;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES
X150;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, VIVIENDA
X151;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, INSTITUCION RESIDENCIAL
X152;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X153;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, AREAS DE DEPORTE Y ATLETISMO
X154;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, CALLES Y CARRETERAS
X155;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, COMERCIO Y AREA DE SERVICIOS
X156;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X157;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, GRANJA
X158;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, OTRO LUGAR ESPECIFICADO
X159;CONTACTO CON UTENSILIOS DOMESTICOS CALIENTES, LUGAR NO ESPECIFICADO
X16;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES
X160;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, VIVIENDA
X161;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, INSTITUCION RESIDENCIAL
X162;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X163;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, AREAS DE DEPORTE Y ATLETISMO
X164;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, CALLES Y CARRETERAS
X165;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, COMERCIO Y AREA DE SERVICIOS
X166;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X167;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, GRANJA
X168;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, OTRO LUGAR ESPECIFICADO
X169;CONTACTO CON RADIADORES, CAÑERIAS Y ARTEFACTOS PARA CALEFACCION, CALIENTES, LUGAR NO ESPECIFICADO
X17;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES
X170;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, VIVIENDA
X171;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, INSTITUCION RESIDENCIAL
X172;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X173;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, AREAS DE DEPORTE Y ATLETISMO
X174;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, CALLES Y CARRETERAS
X175;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, COMERCIO Y AREA DE SERVICIOS
X176;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X177;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, GRANJA
X178;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, OTRO LUGAR ESPECIFICADO
X179;CONTACTO CON MAQUINAS, MOTORES Y HERRAMIENTAS CALIENTES, LUGAR NO ESPECIFICADO
X18;CONTACTO CON OTROS METALES CALIENTES
X180;CONTACTO CON OTROS METALES CALIENTES, VIVIENDA
X181;CONTACTO CON OTROS METALES CALIENTES, INSTITUCION RESIDENCIAL
X182;CONTACTO CON OTROS METALES CALIENTES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X183;CONTACTO CON OTROS METALES CALIENTES, AREAS DE DEPORTE Y ATLETISMO
X184;CONTACTO CON OTROS METALES CALIENTES, CALLES Y CARRETERAS
X185;CONTACTO CON OTROS METALES CALIENTES, COMERCIO Y AREA DE SERVICIOS
X186;CONTACTO CON OTROS METALES CALIENTES, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X187;CONTACTO CON OTROS METALES CALIENTES, GRANJA
X188;CONTACTO CON OTROS METALES CALIENTES, OTRO LUGAR ESPECIFICADO
X189;CONTACTO CON OTROS METALES CALIENTES, LUGAR NO ESPECIFICADO
X19;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS
X190;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, VIVIENDA
X191;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, INSTITUCION RESIDENCIAL
X192;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X193;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, AREAS DE DEPORTE Y ATLETISMO
X194;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, CALLES Y CARRETERAS
X195;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, COMERCIO Y AREA DE SERVICIOS
X196;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X197;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, GRANJA
X198;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, OTRO LUGAR ESPECIFICADO
X199;CONTACTO CON OTRAS SUSTANCIAS CALIENTES, Y LAS NO ESPECIFICADAS, LUGAR NO ESPECIFICADO
X20;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS
X200;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, VIVIENDA
X201;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, INSTITUCION RESIDENCIAL
X202;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X203;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, AREAS DE DEPORTE Y ATLETISMO
X204;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, CALLES Y CARRETERAS
X205;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, COMERCIO Y AREA DE SERVICIOS
X206;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X207;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, GRANJA
X208;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, OTRO LUGAR ESPECIFICADO
X209;CONTACTO TRAUMATICO CON SERPIENTES Y LAGARTOS VENENOSOS, LUGAR NO ESPECIFICADO
X21;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS
X210;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, VIVIENDA
X211;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, INSTITUCION RESIDENCIAL
X212;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X213;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, AREAS DE DEPORTE Y ATLETISMO
X214;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, CALLES Y CARRETERAS
X215;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, COMERCIO Y AREA DE SERVICIOS
X216;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, AREA INDUSTRIAL Y DE LA CONSTRUCCION
X217;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, GRANJA
X218;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, OTRO LUGAR ESPECIFICADO
X219;CONTACTO TRAUMATICO CON ARAÑAS VENENOSAS, LUGAR NO ESPECIFICADO
X22;CONTACTO TRAUMATICO CON ESCORPION
X220;CONTACTO TRAUMATICO CON ESCORPION, VIVIENDA
